strategy_date,training_date,analysis_window,learned_rule,fast_score,fast_level,next_session_plan,fit_reasons,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,market_adjustment,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks
2026-04-22,2026-04-15,2026-04-15 -> 2026-04-22,近样本强势阈值15%，偏好推送层级=不推送，排名段=Top20，上榜阶段=连续第2天、连续第3天、连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送38只: 站上20日线且不过热、温和放量、连续上榜确认、近5日趋势升温；普通观察3只: v2低分涨停修正、当日涨停附近、连续上榜确认、人气Top50。,72.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,52,600498,烽火通信,不推送,52.0,6.05,16.05,强势,1.1,4.11,2026-04-22,0,common_index_cache,4.95,11.94,0.0,0.836,1.38,12.46,1,7.0,post_close,2026-04-22 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热,-
2026-04-22,2026-04-15,2026-04-15 -> 2026-04-22,近样本强势阈值15%，偏好推送层级=不推送，排名段=Top20，上榜阶段=连续第2天、连续第3天、连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送38只: 站上20日线且不过热、温和放量、连续上榜确认、近5日趋势升温；普通观察3只: v2低分涨停修正、当日涨停附近、连续上榜确认、人气Top50。,72.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本,78,300620,光库科技,不推送,52.0,6.89,20.69,强势,1.1,4.11,2026-04-22,0,common_index_cache,5.79,16.58,0.0,0.776,1.14,25.07,1,,post_close,2026-04-22 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,111.65,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,7,002297,博云新材,重点观察,77.0,9.61,38.31,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.26,36.71,4.0,0.955,1.42,61.92,6,35.0,post_close,2026-04-23 15:00:00,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；人气排名明显上升,短线涨幅偏高；远离20日线过多；热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,109.85,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,8,600487,亨通光电,普通观察,73.0,5.69,30.82,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,6.34,29.22,4.0,0.817,1.42,23.86,10,5.0,post_close,2026-04-23 15:00:00,人气Top10；当日上涨；收盘承接较强；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜,短线涨幅偏高；热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,107.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,1,600396,华电辽能,强推观察,119.0,9.96,34.84,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.61,33.24,4.0,1.0,1.51,24.96,10,14.0,post_close,2026-04-23 15:00:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；人气排名明显上升；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,107.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,2,601778,晶科科技,强推观察,110.0,9.94,7.96,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.59,6.36,4.0,1.0,1.02,26.54,8,38.0,post_close,2026-04-23 15:00:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,105.05,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,15,000890,法尔胜,重点观察,89.0,9.97,35.27,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.62,33.67,4.0,1.0,1.41,15.73,4,-5.0,post_close,2026-04-23 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认,短线涨幅偏高
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,93.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,16,603538,美诺华,重点观察,80.0,10.0,-0.8,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.65,-2.4,4.0,1.0,1.09,19.26,10,58.0,post_close,2026-04-23 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,近5日趋势未确认；热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,92.6,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,17,002008,大族激光,重点观察,88.0,10.0,19.53,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.65,17.93,4.0,1.0,1.38,36.41,1,54.0,post_close,2026-04-23 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；人气排名明显上升；v2低分涨停修正,偏离20日线较大
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,92.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,29,001896,豫能控股,普通观察,60.0,2.69,5.33,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,3.34,3.73,4.0,0.76,1.05,18.79,9,26.0,post_close,2026-04-23 15:00:00,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,90.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；风险项扣分；相对大盘偏强,10,300308,中际旭创,普通观察,60.0,1.17,10.93,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,1.82,9.33,4.0,0.455,1.03,25.12,10,14.0,post_close,2026-04-23 15:00:00,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；上影线偏长
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,88.1,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,12,300136,信维通信,重点观察,78.0,4.89,19.5,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,5.54,17.9,4.0,0.987,1.13,22.66,1,84.0,post_close,2026-04-23 15:00:00,人气Top20；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,86.7,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；相对大盘偏强,18,600821,金开新能,普通观察,66.0,5.97,8.13,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,6.62,6.53,4.0,0.67,1.2,8.43,7,58.0,post_close,2026-04-23 15:00:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,86.1,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,9,601016,节能风电,强推观察,98.0,10.07,10.34,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.72,8.74,4.0,1.0,2.65,6.12,1,,post_close,2026-04-23 15:00:00,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；首次上榜即强势；v2强势延续修正,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,84.9,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；相对大盘偏强,40,600118,中国卫星,普通观察,62.0,4.53,19.31,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,5.18,17.71,4.0,0.661,1.37,21.02,4,18.0,post_close,2026-04-23 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,83.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,13,600186,莲花控股,强推观察,120.0,10.01,16.09,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.66,14.49,4.0,1.0,1.28,24.36,3,1.0,post_close,2026-04-23 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,82.35,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,34,002429,兆驰股份,重点观察,83.0,9.99,28.81,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.64,27.21,4.0,1.0,2.58,26.93,1,,post_close,2026-04-23 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,短线涨幅偏高
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,81.2,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,47,001267,汇绿生态,强推观察,96.0,10.0,22.58,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.65,20.98,4.0,1.0,1.21,20.68,1,,post_close,2026-04-23 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,79.85,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,23,603618,杭电股份,强推观察,93.0,10.02,37.64,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.67,36.04,4.0,1.0,1.17,22.08,3,18.0,post_close,2026-04-23 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2连榜升温修正,短线涨幅偏高
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,79.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,36,603220,中贝通信,强推观察,92.0,9.99,7.2,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.64,5.6,4.0,1.0,1.27,22.59,2,62.0,post_close,2026-04-23 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,77.85,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,20,000539,粤电力A,普通观察,73.0,9.16,28.14,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,9.81,26.54,4.0,0.939,2.43,20.06,1,19.0,post_close,2026-04-23 15:00:00,人气Top20；当日强涨；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；人气排名明显上升,短线涨幅偏高
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,77.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,60,600310,广西能源,普通观察,72.0,10.0,19.73,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.65,18.13,4.0,1.0,1.93,4.95,1,,post_close,2026-04-23 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,75.2,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,31,603629,利通电子,不推送,56.0,7.65,21.52,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,8.3,19.92,4.0,0.771,0.95,45.47,9,37.0,post_close,2026-04-23 15:00:00,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,远离20日线过多；热度可能进入后段
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,75.15,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,98,603017,中衡设计,普通观察,67.0,10.03,28.39,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.68,26.79,4.0,1.0,1.71,13.35,1,-48.0,post_close,2026-04-23 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；v2低分涨停修正,短线涨幅偏高；人气排名明显回落
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,74.7,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,95,002490,山东墨龙,普通观察,66.0,10.02,11.02,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.67,9.42,4.0,1.0,2.14,4.0,1,,post_close,2026-04-23 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,73.8,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,68,000537,绿发电力,普通观察,64.0,10.01,15.69,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.66,14.09,4.0,1.0,2.65,13.0,1,,post_close,2026-04-23 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,73.2,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,42,600726,华电能源,强推观察,96.0,10.02,14.07,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.67,12.47,4.0,1.0,1.54,0.77,1,,post_close,2026-04-23 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,72.3,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,21,600986,浙文互联,强推观察,94.0,9.97,10.47,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.62,8.87,4.0,1.0,1.55,18.11,1,77.0,post_close,2026-04-23 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；v2强势延续修正,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,72.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,59,003035,南网能源,普通观察,60.0,8.64,17.24,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,9.29,15.64,4.0,0.978,1.99,16.89,1,,post_close,2026-04-23 15:00:00,当日强涨；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热,-
2026-04-23,2026-04-16,2026-04-16 -> 2026-04-23,近样本强势阈值15%，偏好推送层级=普通观察、重点观察，排名段=Top3、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送26只: 站上20日线且不过热、温和放量、持续霸榜、近5日趋势升温；普通观察8只: 温和放量、收在日内高位、连续上榜确认、人气Top50。,70.5,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,39,603308,应流股份,强推观察,90.0,10.01,20.29,震荡,-0.65,1.6,2026-04-23,0,common_index_cache,10.66,18.69,4.0,1.0,1.89,22.97,1,,post_close,2026-04-23 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-
