strategy_date,training_date,analysis_window,learned_rule,fast_score,fast_level,next_session_plan,fit_reasons,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,market_adjustment,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,102.25,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,85,603936,博敏电子,观察池,60.55,10.02,9.46,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.6,13.66,2.0,1.0,1.16,5.99,1,8.0,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；v4乖离率过大；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,100.9,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,60,002254,泰和新材,观察池,57.55,10.0,33.99,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.58,38.19,2.0,1.0,0.86,24.46,1,3.0,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,99.55,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,57,688268,华特气体,观察池,54.55,20.0,12.39,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,20.58,16.59,2.0,1.0,1.23,31.25,1,,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；弱市中个股相对抗跌；v4多头排列技术加分,偏离20日线较大；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,96.39,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,20,603399,永杉锂业,观察池,74.2,9.98,17.45,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.56,21.65,2.0,1.0,1.15,7.19,1,50.0,post_close,2026-06-11 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,93.93,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,1,600667,太极实业,观察池,95.4,9.99,7.03,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.57,11.23,2.0,1.0,1.09,23.24,9,23.0,post_close,2026-06-11 15:00:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分,热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,93.24,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,37,002119,康强电子,观察池,67.2,10.01,27.35,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.59,31.55,2.0,1.0,1.16,26.72,1,,post_close,2026-06-11 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,短线涨幅偏高；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,91.99,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,11,600498,烽火通信,观察池,82.2,9.5,15.62,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.08,19.82,2.0,0.95,1.61,12.64,3,78.0,post_close,2026-06-11 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,89.79,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,34,002842,翔鹭钨业,观察池,86.2,10.01,13.86,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.59,18.06,2.0,1.0,1.0,16.4,2,50.0,post_close,2026-06-11 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,88.74,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,48,002971,和远气体,观察池,57.2,10.01,41.08,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.59,45.28,2.0,1.0,1.07,39.14,1,,post_close,2026-06-11 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；弱市中个股相对抗跌；v4多头排列技术加分,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,88.39,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,30,002378,章源钨业,观察池,74.2,10.01,8.38,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.59,12.58,2.0,1.0,1.77,13.67,1,,post_close,2026-06-11 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,83.04,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,5,600378,昊华科技,观察池,71.2,10.0,39.45,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.58,43.65,2.0,1.0,0.75,41.22,4,48.0,post_close,2026-06-11 15:00:00,人气Top10；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,82.09,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,19,002428,云南锗业,观察池,60.2,10.0,-0.42,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.58,3.78,2.0,1.0,1.89,1.85,1,59.0,post_close,2026-06-11 15:00:00,人气Top20；当日涨停附近；收在日内高位；放量仍可控；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,近5日趋势未确认；v4乖离率过大；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,81.79,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,38,600353,旭光电子,观察池,86.2,9.99,13.24,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.57,17.44,2.0,1.0,1.46,24.46,2,40.0,post_close,2026-06-11 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,80.55,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,84,601958,金钼股份,观察池,34.55,10.0,0.48,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.58,4.68,2.0,1.0,0.76,3.2,1,,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；v4乖离率过大；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,75.7,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,75,300706,阿石创,观察池,41.55,19.99,28.71,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,20.57,32.91,2.0,1.0,1.96,30.46,1,,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；弱市中个股相对抗跌；v4多头排列技术加分,短线涨幅偏高；偏离20日线较大；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,74.19,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,32,600176,中国巨石,不推送,58.2,4.32,6.98,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,4.9,11.18,2.0,0.83,1.18,7.83,3,13.0,post_close,2026-06-11 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,v4乖离率过大；v4趋势未转强且热度偏后
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,72.59,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；弱市仍跑赢大盘,6,300666,江丰电子,普通观察,90.2,8.36,17.15,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,8.94,21.35,2.0,0.792,1.66,20.48,3,24.0,post_close,2026-06-11 15:00:00,人气Top10；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,72.49,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,33,002409,雅克科技,观察池,52.2,10.0,14.46,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.58,18.66,2.0,1.0,2.19,16.54,1,25.0,post_close,2026-06-11 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,71.85,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,70,603256,宏和科技,不推送,48.55,6.65,8.24,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,7.23,12.44,2.0,0.812,1.11,18.39,1,-39.0,post_close,2026-06-11 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,70.05,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,87,000823,超声电子,不推送,44.55,6.88,9.71,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,7.46,13.91,2.0,0.83,1.28,13.87,1,,post_close,2026-06-11 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,68.35,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,76,600722,金牛化工,观察池,38.55,9.96,6.6,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.54,10.8,2.0,1.0,2.32,-0.52,1,,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4放量冲高过热；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,66.15,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,7,600186,莲花控股,不推送,67.0,8.69,33.37,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,9.27,37.57,2.0,0.911,1.16,14.89,5,5.0,post_close,2026-06-11 15:00:00,人气Top10；当日强涨；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,短线涨幅偏高；热度可能进入后段；弱市里的长连榜样本优先降权；v4乖离率过大；v4远离短中期均线
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,64.39,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；弱市仍跑赢大盘,31,600549,厦门钨业,不推送,54.2,5.79,6.49,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,6.37,10.69,2.0,0.76,1.19,20.36,1,9.0,post_close,2026-06-11 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.95,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,51,600500,中化国际,观察池,26.55,10.08,26.49,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.66,30.69,2.0,1.0,0.57,21.56,1,,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；v4多头排列技术加分,短线涨幅偏高；一字或近似一字，参与点差；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；一字板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.05,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,79,603823,百合花,观察池,24.55,9.84,58.3,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,10.42,62.5,2.0,0.985,1.27,53.34,1,,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；温和放量；弱市中个股相对抗跌；v4多头排列技术加分,短线涨幅过热；远离20日线过多；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买
2026-06-11,2026-06-04,2026-06-04 -> 2026-06-11,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top100，上榜阶段=连续第3天、首次上榜，情绪分不低于50。 低层级强势反哺：不推送6只: 震荡市里保持相对强势、温和放量、v4多头排列技术加分、站上20日线且不过热。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,61.6,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,95,300894,火星人,观察池,23.55,20.04,30.5,弱势,-0.58,-4.2,2026-06-11,0,common_index_cache,20.62,34.7,2.0,1.0,3.48,17.85,1,,post_close,2026-06-11 15:00:00,当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌,短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买
