signal_date,rank,code,name,popularity_score,source,capture_type,snapshot_time
2026-07-15,83,002432,九安医疗,3626.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,84,300759,康龙化成,3568.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,85,600360,华微电子,3548.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,86,600497,驰宏锌锗,3524.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,87,000657,中钨高新,3519.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,88,601888,中国中免,3491.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,89,603313,梦百合,3472.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,90,001388,信通电子,3393.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,91,600745,*ST闻泰,3380.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,92,001248,华润新能源,3373.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,93,002600,领益智造,3372.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,94,002245,蔚蓝锂芯,3370.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,95,002460,赣锋锂业,3360.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,96,600150,中国船舶,3346.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,97,301526,国际复材,3338.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,98,002422,科伦药业,3330.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,99,600498,烽火通信,3309.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,100,688525,佰维存储,3303.0,10jqka,intraday_0950,2026-07-15 09:50:00
2026-07-15,1,002185,华天科技,48876.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,2,001309,德明利,44361.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,3,000725,京东方A,37936.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,4,600584,长电科技,27193.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,5,002384,东山精密,26322.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,6,002747,埃斯顿,25910.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,7,600664,哈药股份,24610.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,8,603127,昭衍新药,21691.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,9,002156,通富微电,20753.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,10,603259,药明康德,20069.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,11,603538,美诺华,19368.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,12,000938,紫光股份,18066.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,13,603986,兆易创新,17718.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,14,600118,中国卫星,17043.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,15,688525,佰维存储,16309.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,16,600487,亨通光电,16184.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,17,601869,长飞光纤,15745.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,18,002317,众生药业,14536.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,19,000021,深科技,14279.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,20,002714,牧原股份,14223.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,21,300759,康龙化成,14123.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,22,000858,五粮液,13972.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,23,600276,恒瑞医药,13303.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,24,603629,利通电子,12736.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,25,000977,浪潮信息,12437.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,26,600667,太极实业,12318.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,27,002558,巨人网络,12101.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,28,600206,有研新材,11609.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,29,301308,江波龙,11463.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,30,300308,中际旭创,11115.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,31,600522,中天科技,10853.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,32,601888,中国中免,10794.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,33,000636,风华高科,10780.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,34,002422,科伦药业,10400.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,35,688825,长鑫科技,10376.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,36,603019,中科曙光,9961.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,37,002407,多氟多,9780.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,38,000807,云铝股份,9474.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,39,600183,生益科技,9292.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,40,002466,天齐锂业,9242.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,41,600186,莲花控股,9224.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,42,002821,凯莱英,9141.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,43,600129,太极集团,9063.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,44,002354,天娱数科,9017.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,45,002594,比亚迪,8983.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,46,301520,万邦医药,8915.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,47,601127,赛力斯,8825.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,48,001248,华润新能源,8715.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,49,002759,ST天际,8456.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,50,002281,光迅科技,8407.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,51,000100,TCL科技,8396.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,52,002379,宏桥控股,8382.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,53,000988,华工科技,8353.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,54,000063,中兴通讯,8332.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,55,000566,海南海药,8021.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,56,601012,隆基绿能,7981.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,57,600488,津药药业,7952.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,58,600519,贵州茅台,7823.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,59,603501,豪威集团,7724.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,60,603137,恒尚节能,7703.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,61,300502,新易盛,7657.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,62,002261,拓维信息,7375.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,63,002432,九安医疗,7306.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,64,605090,九丰能源,7180.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,65,601991,大唐发电,7177.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,66,603065,宿迁联盛,7175.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,67,002463,沪电股份,7076.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,68,301583,托伦斯,6981.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,69,600879,航天电子,6715.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,70,601899,紫金矿业,6603.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,71,003020,立方制药,6533.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,72,601600,中国铝业,6297.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,73,688166,博瑞医药,6287.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,74,601138,工业富联,6222.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,75,002241,歌尔股份,6216.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,76,002396,星网锐捷,6208.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,77,600176,中国巨石,6129.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,78,002517,恺英网络,6006.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,79,688192,迪哲医药,6002.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,80,300750,宁德时代,5986.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,81,300149,睿智医药,5985.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,82,002141,贤丰控股,5980.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,83,002624,完美世界,5849.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,84,002739,儒意电影,5838.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,85,002409,雅克科技,5757.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,86,600703,三安光电,5718.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,87,600759,ST洲际,5715.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,88,600460,士兰微,5609.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,89,600360,华微电子,5606.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,90,001399,惠科股份,5598.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,91,300528,幸福蓝海,5563.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,92,300821,东岳硅材,5514.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,93,001388,信通电子,5396.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,94,002709,天赐材料,5391.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,95,600745,*ST闻泰,5370.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,96,603669,灵康药业,5367.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,97,000066,中国长城,5315.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,98,002208,合肥城建,5288.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,99,002294,信立泰,5274.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,100,603993,洛阳钼业,5254.0,10jqka,intraday_1430,2026-07-15 14:30:00
2026-07-15,1,600584,长电科技,211155.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,2,000725,京东方A,176395.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,3,002185,华天科技,147914.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,4,002384,东山精密,122783.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,5,002156,通富微电,117276.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,6,000021,深科技,101735.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,7,600487,亨通光电,98779.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,8,000938,紫光股份,94715.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,9,603137,恒尚节能,94638.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,10,603538,美诺华,90347.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,11,000636,风华高科,88429.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,12,001896,豫能控股,83185.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,13,603986,兆易创新,79843.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,14,600118,中国卫星,77024.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,15,002747,埃斯顿,76478.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,16,603629,利通电子,68615.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,17,603259,药明康德,65908.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,18,002317,众生药业,65634.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,19,000977,浪潮信息,65310.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,20,001309,德明利,56943.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,21,002422,科伦药业,56824.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,22,688525,佰维存储,56507.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,23,000988,华工科技,56175.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,24,300308,中际旭创,55420.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,25,600522,中天科技,55276.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,26,600667,太极实业,55012.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,27,600206,有研新材,54066.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,28,600745,*ST闻泰,51700.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,29,000063,中兴通讯,51337.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,30,601869,长飞光纤,50409.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,31,301583,托伦斯,50188.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,32,002261,拓维信息,49190.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,33,002407,多氟多,47244.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,34,600276,恒瑞医药,47210.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,35,301308,江波龙,46809.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,36,600879,航天电子,45897.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,37,002354,天娱数科,45644.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,38,300502,新易盛,45629.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,39,601991,大唐发电,43539.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,40,002821,凯莱英,43144.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,41,002281,光迅科技,42723.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,42,000858,五粮液,42530.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,43,300759,康龙化成,42123.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,44,600664,哈药股份,41648.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,45,600488,津药药业,41047.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,46,300059,东方财富,40764.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,47,603019,中科曙光,40208.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,48,002558,巨人网络,38380.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,49,002463,沪电股份,37920.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,50,601138,工业富联,37646.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,51,600183,生益科技,34958.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,52,000100,TCL科技,34806.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,53,600176,中国巨石,34483.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,54,605358,立昂微,34355.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,55,600839,四川长虹,34177.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,56,300136,信维通信,33605.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,57,603127,昭衍新药,32849.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,58,301520,万邦医药,32645.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,59,600172,黄河旋风,32603.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,60,001248,华润新能源,32559.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,61,601888,中国中免,32471.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,62,001399,惠科股份,32218.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,63,600519,贵州茅台,30485.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,64,002594,比亚迪,30226.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,65,000066,中国长城,30172.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,66,605189,富春染织,30105.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,67,600186,莲花控股,30019.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,68,002396,星网锐捷,29631.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,69,002709,天赐材料,29217.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,70,600460,士兰微,28883.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,71,300821,东岳硅材,28817.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,72,002457,青龙管业,28760.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,73,002466,天齐锂业,28456.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,74,600759,ST洲际,28045.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,75,002129,TCL中环,27962.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,76,603669,灵康药业,27860.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,77,688008,澜起科技,27768.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,78,601995,中金公司,27724.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,79,601628,中国人寿,27509.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,80,605090,九丰能源,27326.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,81,601899,紫金矿业,27212.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,82,600703,三安光电,27123.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,83,300558,贝达药业,27117.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,84,002409,雅克科技,26882.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,85,002714,牧原股份,26395.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,86,688126,沪硅产业,25877.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,87,600105,永鼎股份,25060.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,88,300476,胜宏科技,24833.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,89,600150,中国船舶,24599.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,90,300475,香农芯创,24382.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,91,002653,海思科,24298.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,92,002636,金安国纪,24172.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,93,600030,中信证券,24119.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,94,601318,中国平安,24005.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,95,003020,立方制药,23681.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,96,300033,同花顺,23649.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,97,300394,天孚通信,23628.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,98,002364,中恒电气,23384.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,99,002050,三花智控,23320.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-15,100,300418,昆仑万维,23261.0,10jqka,post_close,2026-07-15 15:00:00
2026-07-16,1,603127,昭衍新药,24700.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,2,600664,哈药股份,18802.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,3,002185,华天科技,17801.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,4,000725,京东方A,15227.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,5,600584,长电科技,13707.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,6,001309,德明利,13204.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,7,688525,佰维存储,13080.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,8,603538,美诺华,11540.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,9,603137,恒尚节能,10914.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,10,000938,紫光股份,10390.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,11,002384,东山精密,9947.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,12,002156,通富微电,9718.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,13,603259,药明康德,8964.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,14,002558,巨人网络,8620.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,15,600487,亨通光电,8549.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,16,002821,凯莱英,8161.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,17,600118,中国卫星,8057.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,18,001896,豫能控股,7948.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,19,000977,浪潮信息,7676.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,20,603986,兆易创新,7665.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,21,600276,恒瑞医药,7525.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,22,002747,埃斯顿,7522.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,23,000021,深科技,7449.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,24,301520,万邦医药,7115.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,25,603336,宏辉果蔬,7063.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,26,000858,五粮液,6740.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,27,688825,长鑫科技,6523.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,28,300759,康龙化成,6441.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,29,300308,中际旭创,6420.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,30,000988,华工科技,6287.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,31,002432,九安医疗,6192.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,32,000063,中兴通讯,6174.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,33,600667,太极实业,6045.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,34,301308,江波龙,5496.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,35,601869,长飞光纤,5360.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,36,002354,天娱数科,5349.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,37,002407,多氟多,5255.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,38,000566,海南海药,5180.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,39,000100,TCL科技,5139.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,40,603019,中科曙光,5057.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,41,600488,津药药业,5004.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,42,600522,中天科技,4975.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,43,000888,峨眉山A,4958.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,44,000636,风华高科,4951.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,45,603629,利通电子,4872.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,46,002759,ST天际,4858.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,47,002317,众生药业,4809.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,48,600227,赤天化,4547.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,49,002141,贤丰控股,4465.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,50,300274,阳光电源,4337.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,51,601991,大唐发电,4326.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,52,600206,有研新材,4238.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,53,002714,牧原股份,4228.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,54,603669,灵康药业,4221.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,55,601888,中国中免,4193.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,56,002739,儒意电影,4175.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,57,300502,新易盛,4136.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,58,600176,中国巨石,4130.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,59,600183,生益科技,4117.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,60,002261,拓维信息,4101.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,61,001388,信通电子,4096.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,62,002281,光迅科技,3979.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,63,002466,天齐锂业,3931.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,64,601138,工业富联,3927.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,65,600900,长江电力,3894.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,66,002463,沪电股份,3853.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,67,600879,航天电子,3848.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,68,603580,艾艾精工,3837.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,69,002422,科伦药业,3800.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,70,600172,黄河旋风,3796.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,71,301583,托伦斯,3781.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,72,002594,比亚迪,3766.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,73,600829,人民同泰,3734.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,74,002396,星网锐捷,3733.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,75,600519,贵州茅台,3718.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,76,688008,澜起科技,3686.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,77,300149,睿智医药,3684.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,78,688166,博瑞医药,3545.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,79,002517,恺英网络,3517.0,10jqka,intraday_0950,2026-07-16 09:50:00
2026-07-16,80,600839,四川长虹,3481.0,10jqka,intraday_0950,2026-07-16 09:50:00
